,Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bin,Total_Space_New
26357,Mont Albert,2,u,Fletchers,2017-04-29,11.8,3127.0,2,1,1,208.0,Eastern Metropolitan,2079,651500,Nearby,6
26358,Moonee Ponds,2,u,Hodges,2017-04-29,6.9,3039.0,2,2,1,50.0,Western Metropolitan,6232,542000,Nearby,7
26359,Moonee Ponds,3,h,McDonald,2017-04-29,6.9,3039.0,3,2,2,275.0,Western Metropolitan,6232,1240000,Nearby,10
26360,Moonee Ponds,4,h,Woodards,2017-04-29,6.9,3039.0,4,2,3,431.0,Western Metropolitan,6232,955000,Nearby,13
26361,Moonee Ponds,4,h,Nelson,2017-04-29,6.9,3039.0,3,1,1,537.0,Western Metropolitan,6232,1680000,Nearby,9
26362,Moonee Ponds,3,t,Nelson,2017-04-29,6.9,3039.0,3,3,2,256.0,Western Metropolitan,6232,1410000,Nearby,11
26363,Murrumbeena,2,u,Fletchers,2017-04-29,12.1,3163.0,2,2,1,50.0,Southern Metropolitan,4442,586000,Nearby,7
26364,Murrumbeena,2,u,hockingstuart,2017-04-29,12.1,3163.0,2,1,2,308.0,Southern Metropolitan,4442,926000,Nearby,7
26365,Newport,4,h,Williams,2017-04-29,8.4,3015.0,4,2,3,580.0,Western Metropolitan,5498,2337000,Nearby,13
26366,Newport,3,h,Jas,2017-04-29,8.4,3015.0,3,1,3,752.0,Western Metropolitan,5498,1370000,Nearby,10
26367,Newport,2,h,Jas,2017-04-29,8.4,3015.0,2,1,3,480.0,Western Metropolitan,5498,1070000,Nearby,8
26368,Newport,3,h,Raine,2017-04-29,8.4,3015.0,3,1,0,452.0,Western Metropolitan,5498,1075000,Nearby,7
26369,Newport,3,h,Sweeney,2017-04-29,8.4,3015.0,3,1,6,761.0,Western Metropolitan,5498,1100000,Nearby,13
26370,Niddrie,3,t,Barry,2017-04-29,11.2,3042.0,3,2,2,202.0,Western Metropolitan,2291,800000,Nearby,10
26371,Niddrie,3,h,Barry,2017-04-29,11.2,3042.0,3,1,1,650.0,Western Metropolitan,2291,1450000,Nearby,8
26372,Niddrie,3,u,Nelson,2017-04-29,11.2,3042.0,3,1,1,1218.0,Western Metropolitan,2291,500000,Nearby,8
26373,Niddrie,1,h,Barry,2017-04-29,11.2,3042.0,1,1,0,649.0,Western Metropolitan,2291,1405000,Nearby,3
26374,Northcote,2,h,Jellis,2017-04-29,5.5,3070.0,2,1,1,181.0,Northern Metropolitan,11364,1050000,Nearby,6
26375,Northcote,2,h,Nelson,2017-04-29,5.5,3070.0,2,1,0,259.0,Northern Metropolitan,11364,1290000,Nearby,5
26376,Northcote,2,u,McGrath,2017-04-29,5.5,3070.0,2,1,1,1000.0,Northern Metropolitan,11364,471250,Nearby,6
26377,Northcote,3,h,Ray,2017-04-29,5.5,3070.0,3,1,1,534.0,Northern Metropolitan,11364,1235000,Nearby,8
26378,Oak Park,4,h,Frank,2017-04-29,11.5,3046.0,4,2,3,568.0,Northern Metropolitan,2651,1250000,Nearby,13
26379,Oak Park,3,u,Nelson,2017-04-29,11.5,3046.0,3,1,1,50.0,Northern Metropolitan,2651,648000,Nearby,8
26380,Oakleigh,4,h,Ray,2017-04-29,14.0,3166.0,4,3,4,691.0,Southern Metropolitan,3224,1600000,Nearby,15
26381,Oakleigh,4,h,Woodards,2017-04-29,14.0,3166.0,4,2,2,598.0,Southern Metropolitan,3224,1840000,Nearby,12
26382,Oakleigh,3,h,Buxton,2017-04-29,14.0,3166.0,3,1,1,593.0,Southern Metropolitan,3224,1580000,Nearby,8
26383,Ormond,1,u,Ray,2017-04-29,11.8,3204.0,1,1,1,50.0,Southern Metropolitan,3578,311500,Nearby,4
26384,Pascoe Vale,3,t,Ray,2017-04-29,9.9,3044.0,2,1,1,145.0,Northern Metropolitan,7485,600000,Nearby,7
26385,Pascoe Vale,2,t,Nelson,2017-04-29,9.9,3044.0,2,1,1,145.0,Northern Metropolitan,7485,600000,Nearby,6
26386,Pascoe Vale,3,t,Eview,2017-04-29,9.9,3044.0,2,1,1,145.0,Northern Metropolitan,7485,690000,Nearby,7
26387,Pascoe Vale,5,h,Nelson,2017-04-29,9.9,3044.0,5,2,2,706.0,Northern Metropolitan,7485,958000,Nearby,14
26388,Pascoe Vale,3,h,Brad,2017-04-29,9.9,3044.0,3,1,1,603.0,Northern Metropolitan,7485,770000,Nearby,8
26389,Port Melbourne,2,u,RT,2017-04-29,3.8,3207.0,2,2,1,50.0,Southern Metropolitan,8648,1110000,Nearby,7
26390,Port Melbourne,2,u,Greg,2017-04-29,3.8,3207.0,2,2,2,50.0,Southern Metropolitan,8648,2250000,Nearby,8
26391,Port Melbourne,4,h,Marshall,2017-04-29,3.8,3207.0,4,3,2,317.0,Southern Metropolitan,8648,2700000,Nearby,13
26392,Port Melbourne,4,h,hockingstuart,2017-04-29,3.8,3207.0,4,1,1,190.0,Southern Metropolitan,8648,1375000,Nearby,10
26393,Port Melbourne,4,h,Marshall,2017-04-29,3.8,3207.0,3,1,1,593.0,Southern Metropolitan,8648,1805000,Nearby,9
26394,Port Melbourne,2,u,hockingstuart,2017-04-29,3.8,3207.0,2,1,1,50.0,Southern Metropolitan,8648,600000,Nearby,6
26395,Port Melbourne,2,u,Buxton,2017-04-29,3.8,3207.0,2,2,2,21715.0,Southern Metropolitan,8648,1030000,Nearby,8
26396,Prahran,2,h,Marshall,2017-04-29,4.5,3181.0,3,1,1,593.0,Southern Metropolitan,7717,1388000,Nearby,7
26397,Prahran,3,h,Buxton,2017-04-29,4.5,3181.0,3,1,0,249.0,Southern Metropolitan,7717,880000,Nearby,7
26398,Prahran,2,u,hockingstuart,2017-04-29,4.5,3181.0,2,1,1,50.0,Southern Metropolitan,7717,475000,Nearby,6
26399,Prahran,2,u,Jellis,2017-04-29,4.5,3181.0,2,1,1,50.0,Southern Metropolitan,7717,888000,Nearby,6
26400,Preston,3,h,RW,2017-04-29,8.8,3072.0,3,1,2,581.0,Northern Metropolitan,14577,690000,Nearby,9
26401,Preston,2,h,hockingstuart,2017-04-29,8.8,3072.0,3,1,1,482.0,Northern Metropolitan,14577,620000,Nearby,7
26402,Preston,2,h,Barry,2017-04-29,8.8,3072.0,2,1,1,319.0,Northern Metropolitan,14577,630000,Nearby,6
26403,Preston,3,h,Nelson,2017-04-29,8.8,3072.0,3,2,4,637.0,Northern Metropolitan,14577,1100000,Nearby,12
26404,Preston,3,h,Nelson,2017-04-29,8.8,3072.0,3,1,2,575.0,Northern Metropolitan,14577,1055000,Nearby,9
26405,Preston,2,u,Nelson,2017-04-29,8.8,3072.0,2,1,2,196.0,Northern Metropolitan,14577,560000,Nearby,7
26406,Preston,1,u,Brad,2017-04-29,8.8,3072.0,1,1,1,896.0,Northern Metropolitan,14577,385000,Nearby,4
26407,Reservoir,5,h,Barry,2017-04-29,11.2,3073.0,3,1,1,482.0,Northern Metropolitan,21650,1075000,Nearby,10
26408,Reservoir,3,h,Ray,2017-04-29,11.2,3073.0,3,1,1,482.0,Northern Metropolitan,21650,643500,Nearby,8
26409,Reservoir,2,h,Barry,2017-04-29,11.2,3073.0,2,2,1,715.0,Northern Metropolitan,21650,1025000,Nearby,7
26410,Richmond,2,u,Biggin,2017-04-29,2.6,3121.0,2,2,1,3512.0,Northern Metropolitan,14949,630000,Nearby,7
26411,Richmond,2,h,Jellis,2017-04-29,2.6,3121.0,2,1,0,178.0,Northern Metropolitan,14949,1210000,Nearby,5
26412,Richmond,1,h,Biggin,2017-04-29,2.6,3121.0,1,1,0,126.0,Northern Metropolitan,14949,911000,Nearby,3
26413,Richmond,3,h,hockingstuart,2017-04-29,2.6,3121.0,3,1,1,318.0,Northern Metropolitan,14949,1590000,Nearby,8
26414,Rosanna,2,u,Miles,2017-04-29,11.4,3084.0,2,1,1,190.0,Eastern Metropolitan,3540,615000,Nearby,6
26415,Rosanna,3,h,Miles,2017-04-29,11.4,3084.0,3,2,2,581.0,Eastern Metropolitan,3540,940000,Nearby,10
26416,Rosanna,3,t,Purplebricks,2017-04-29,11.4,3084.0,3,1,1,236.0,Eastern Metropolitan,3540,800000,Nearby,8
26417,South Melbourne,3,u,Greg,2017-04-29,2.1,3205.0,3,2,2,50.0,Southern Metropolitan,5943,710000,Nearby,10
26418,South Melbourne,3,u,Marshall,2017-04-29,2.1,3205.0,1,1,1,50.0,Southern Metropolitan,5943,1150000,Nearby,6
26419,South Yarra,2,t,Kay,2017-04-29,3.3,3141.0,2,2,2,267.0,Southern Metropolitan,14887,880000,Nearby,8
26420,South Yarra,1,u,hockingstuart,2017-04-29,3.3,3141.0,1,1,0,775.0,Southern Metropolitan,14887,390500,Nearby,3
26421,South Yarra,3,u,Kay,2017-04-29,3.3,3141.0,3,2,2,3197.0,Southern Metropolitan,14887,2050000,Nearby,10
26422,South Yarra,2,u,Kay,2017-04-29,3.3,3141.0,2,1,2,50.0,Southern Metropolitan,14887,595000,Nearby,7
26423,St Kilda,2,u,McGrath,2017-04-29,6.1,3182.0,2,1,1,68.0,Southern Metropolitan,13240,902000,Nearby,6
26424,St Kilda,3,u,Gary,2017-04-29,6.1,3182.0,3,1,1,460.0,Southern Metropolitan,13240,1190000,Nearby,8
26425,St Kilda,2,h,hockingstuart,2017-04-29,6.1,3182.0,2,1,0,190.0,Southern Metropolitan,13240,920000,Nearby,5
26426,St Kilda,2,u,McGrath,2017-04-29,6.1,3182.0,2,1,1,50.0,Southern Metropolitan,13240,482000,Nearby,6
26427,St Kilda,4,h,McGrath,2017-04-29,6.1,3182.0,4,2,1,297.0,Southern Metropolitan,13240,2260000,Nearby,11
26428,Sunshine,3,h,Village,2017-04-29,12.6,3020.0,3,1,0,483.0,Western Metropolitan,3755,710000,Nearby,7
26429,Sunshine,3,h,FN,2017-04-29,12.6,3020.0,3,1,1,462.0,Western Metropolitan,3755,840000,Nearby,8
26430,Sunshine,3,h,Douglas,2017-04-29,12.6,3020.0,3,2,2,660.0,Western Metropolitan,3755,660000,Nearby,10
26431,Sunshine,3,h,FN,2017-04-29,12.6,3020.0,3,1,1,485.0,Western Metropolitan,3755,692000,Nearby,8
26432,Sunshine North,4,h,Douglas,2017-04-29,13.3,3020.0,4,1,2,665.0,Western Metropolitan,4217,775000,Nearby,11
26433,Sunshine North,3,h,GL,2017-04-29,13.3,3020.0,3,1,1,537.0,Western Metropolitan,4217,571000,Nearby,8
26434,Sunshine North,3,h,Douglas,2017-04-29,13.3,3020.0,3,1,1,546.0,Western Metropolitan,4217,490000,Nearby,8
26435,Sunshine West,3,t,Bells,2017-04-29,13.5,3020.0,3,3,2,134.0,Western Metropolitan,6763,521000,Nearby,11
26436,Sunshine West,3,h,GL,2017-04-29,13.5,3020.0,3,1,1,757.0,Western Metropolitan,6763,571000,Nearby,8
26437,Sunshine West,2,u,S&L,2017-04-29,13.5,3020.0,2,1,1,80.0,Western Metropolitan,6763,270000,Nearby,6
26438,Sunshine West,3,h,S&L,2017-04-29,13.5,3020.0,3,1,4,990.0,Western Metropolitan,6763,710000,Nearby,11
26439,Surrey Hills,4,h,Jellis,2017-04-29,11.2,3127.0,4,3,2,773.0,Southern Metropolitan,5457,2370000,Nearby,13
26440,Templestowe Lower,5,h,Jellis,2017-04-29,13.8,3107.0,5,4,2,501.0,Eastern Metropolitan,5420,1775000,Nearby,16
26441,Templestowe Lower,4,h,Barry,2017-04-29,13.8,3107.0,3,1,1,693.5,Eastern Metropolitan,5420,1611000,Nearby,9
26442,Templestowe Lower,3,t,Jellis,2017-04-29,13.8,3107.0,3,1,1,236.0,Eastern Metropolitan,5420,975000,Nearby,8
26443,Thornbury,3,u,McGrath,2017-04-29,6.5,3071.0,3,1,2,242.0,Northern Metropolitan,8870,880000,Nearby,9
26444,Thornbury,2,t,Jellis,2017-04-29,6.5,3071.0,2,2,2,158.0,Northern Metropolitan,8870,960000,Nearby,8
26445,Thornbury,2,u,Nelson,2017-04-29,6.5,3071.0,1,1,1,50.0,Northern Metropolitan,8870,421000,Nearby,5
26446,Thornbury,2,h,Nelson,2017-04-29,6.5,3071.0,2,1,0,317.0,Northern Metropolitan,8870,1260000,Nearby,5
26447,Thornbury,2,h,McGrath,2017-04-29,6.5,3071.0,3,1,1,330.0,Northern Metropolitan,8870,1100000,Nearby,7
26448,Watsonia,3,h,Barry,2017-04-29,14.9,3087.0,3,1,2,775.0,Northern Metropolitan,2329,895000,Nearby,9
26449,West Footscray,1,u,Jas,2017-04-29,8.2,3012.0,1,1,1,50.0,Western Metropolitan,5058,185000,Nearby,4
26450,Williamstown,4,h,Village,2017-04-29,8.0,3016.0,4,3,2,183.0,Western Metropolitan,6380,1200000,Nearby,13
26451,Williamstown,3,h,Greg,2017-04-29,8.0,3016.0,3,2,2,184.0,Western Metropolitan,6380,1330000,Nearby,10
26452,Williamstown,4,h,Greg,2017-04-29,8.0,3016.0,4,3,2,450.0,Western Metropolitan,6380,1500000,Nearby,13
26453,Williamstown,4,h,Sweeney,2017-04-29,8.0,3016.0,4,2,2,260.0,Western Metropolitan,6380,1630000,Nearby,12
26454,Yarraville,3,h,Jas,2017-04-29,7.0,3013.0,3,3,2,305.0,Western Metropolitan,6543,1425000,Nearby,11
26455,Yarraville,3,h,Jas,2017-04-29,7.0,3013.0,3,1,2,189.0,Western Metropolitan,6543,872500,Nearby,9
26456,Yarraville,4,h,Village,2017-04-29,7.0,3013.0,4,1,1,328.0,Western Metropolitan,6543,1455000,Nearby,10
26457,Yarraville,1,u,Jas,2017-04-29,7.0,3013.0,1,1,1,50.0,Western Metropolitan,6543,331000,Nearby,4
26458,Yarraville,3,h,Sweeney,2017-04-29,7.0,3013.0,3,2,2,287.0,Western Metropolitan,6543,950000,Nearby,10
26459,Abbotsford,2,h,Jellis,2017-04-29,2.5,3067.0,2,1,0,129.0,Northern Metropolitan,4019,1050000,Nearby,5
26460,Abbotsford,2,h,Nelson,2017-04-29,2.5,3067.0,2,1,1,249.0,Northern Metropolitan,4019,1242000,Nearby,6
26461,Abbotsford,3,h,Jellis,2017-04-29,2.5,3067.0,3,2,0,92.0,Northern Metropolitan,4019,1165000,Nearby,8
26462,Airport West,3,h,Barry,2017-04-29,13.5,3042.0,3,1,1,537.0,Western Metropolitan,3464,905000,Nearby,8
26463,Airport West,3,h,McDonald,2017-04-29,13.5,3042.0,3,1,1,841.0,Western Metropolitan,3464,985000,Nearby,8
26464,Airport West,3,h,Nelson,2017-04-29,13.5,3042.0,3,1,1,488.0,Western Metropolitan,3464,510000,Nearby,8
26465,Airport West,2,u,Barry,2017-04-29,13.5,3042.0,2,1,1,128.0,Western Metropolitan,3464,480000,Nearby,6
26466,Airport West,3,t,Nelson,2017-04-29,13.5,3042.0,2,1,1,200.0,Western Metropolitan,3464,723000,Nearby,7
26467,Altona,3,h,Greg,2017-04-29,13.8,3018.0,3,1,2,700.0,Western Metropolitan,5301,1165000,Nearby,9
26468,Altona,4,h,Greg,2017-04-29,13.8,3018.0,3,1,2,725.0,Western Metropolitan,5301,1295000,Nearby,10
26469,Ashburton,4,h,Buxton,2017-04-29,11.0,3147.0,4,2,2,705.0,Southern Metropolitan,3052,2085000,Nearby,12
26470,Balwyn,3,h,Jellis,2017-04-29,9.7,3103.0,3,1,1,593.0,Southern Metropolitan,5682,1525000,Nearby,8
26471,Carlton,1,u,hockingstuart,2017-04-29,1.8,3053.0,1,1,1,50.0,Northern Metropolitan,6786,490000,Nearby,4
26472,Carlton,2,u,Peter,2017-04-29,1.8,3053.0,2,1,1,4076.0,Northern Metropolitan,6786,500000,Nearby,6
26473,Eaglemont,5,h,Miles,2017-04-29,10.3,3084.0,5,3,2,1001.0,Eastern Metropolitan,1651,2710000,Nearby,15
26474,Elsternwick,2,u,Hodges,2017-04-29,8.5,3185.0,2,1,1,50.0,Southern Metropolitan,4898,595000,Nearby,6
26475,Elsternwick,2,u,Gary,2017-04-29,8.5,3185.0,2,1,1,50.0,Southern Metropolitan,4898,632500,Nearby,6
26476,Elwood,1,u,McGrath,2017-04-29,7.7,3184.0,1,1,1,50.0,Southern Metropolitan,8989,490000,Nearby,4
26477,Essendon North,3,h,Nelson,2017-04-29,9.4,3041.0,3,1,1,537.0,Western Metropolitan,1308,812000,Nearby,8
26478,Fitzroy,2,h,Brad,2017-04-29,1.6,3065.0,2,1,0,63.0,Northern Metropolitan,5825,1200000,Nearby,5
26479,Fitzroy,2,u,LITTLE,2017-04-29,1.6,3065.0,1,1,1,50.0,Northern Metropolitan,5825,880000,Nearby,5
26480,Fitzroy,2,u,Jellis,2017-04-29,1.6,3065.0,2,1,1,50.0,Northern Metropolitan,5825,681500,Nearby,6
26481,Gowanbrae,4,h,Nelson,2017-04-29,13.6,3043.0,4,2,3,737.0,Western Metropolitan,1071,970000,Nearby,13
26482,Keilor Park,3,h,Nelson,2017-04-29,14.5,3042.0,3,2,2,650.0,Western Metropolitan,1119,773000,Nearby,10
26483,Kensington,2,h,Nelson,2017-04-29,4.2,3031.0,2,1,0,159.0,Northern Metropolitan,5263,1000000,Nearby,5
26484,Kensington,1,u,Edward,2017-04-29,4.2,3031.0,1,1,1,2592.0,Northern Metropolitan,5263,380000,Nearby,4
26485,Kensington,4,h,Hodges,2017-04-29,4.2,3031.0,4,2,1,309.0,Northern Metropolitan,5263,1817000,Nearby,11
26486,Middle Park,3,h,Cayzer,2017-04-29,4.1,3206.0,3,1,0,143.0,Southern Metropolitan,2019,1630000,Nearby,7
26487,Middle Park,3,h,Marshall,2017-04-29,4.1,3206.0,3,2,1,148.0,Southern Metropolitan,2019,2250000,Nearby,9
26488,North Melbourne,2,t,Nelson,2017-04-29,2.3,3051.0,2,1,1,1537.0,Northern Metropolitan,6821,755000,Nearby,6
26489,North Melbourne,2,h,JMRE,2017-04-29,2.3,3051.0,2,1,0,89.0,Northern Metropolitan,6821,940000,Nearby,5
26490,Oakleigh South,3,h,Woodards,2017-04-29,14.7,3167.0,3,2,4,590.0,South-Eastern Metropolitan,3692,799999,Nearby,12
26491,Oakleigh South,5,h,Buxton,2017-04-29,14.7,3167.0,5,2,2,532.0,South-Eastern Metropolitan,3692,1200000,Nearby,14
26492,Toorak,3,t,Gary,2017-04-29,4.6,3142.0,3,2,1,53.0,Southern Metropolitan,7217,1320000,Nearby,9
26493,Toorak,3,u,Rodney,2017-04-29,4.6,3142.0,3,1,2,4657.0,Southern Metropolitan,7217,922500,Nearby,9
26494,Toorak,2,u,Jellis,2017-04-29,4.6,3142.0,2,1,1,50.0,Southern Metropolitan,7217,760000,Nearby,6
26495,Williamstown North,4,h,Village,2017-04-29,8.9,3016.0,3,1,1,537.0,Western Metropolitan,802,1175000,Nearby,9
26496,Williamstown North,3,h,Williams,2017-04-29,8.9,3016.0,3,2,3,526.0,Western Metropolitan,802,1045000,Nearby,11
26497,Windsor,1,h,hockingstuart,2017-04-29,5.1,3181.0,1,1,1,160.0,Southern Metropolitan,4380,900000,Nearby,4
26498,Windsor,1,u,Kay,2017-04-29,5.1,3181.0,1,1,0,50.0,Southern Metropolitan,4380,350000,Nearby,3
26499,Yallambie,5,h,Buckingham,2017-04-29,15.0,3085.0,5,2,2,627.0,Northern Metropolitan,1369,1060000,Moderately Close,14
26500,Yallambie,4,h,hockingstuart,2017-04-29,15.0,3085.0,3,1,1,482.0,Northern Metropolitan,1369,780250,Moderately Close,9
26501,Yallambie,3,h,Darren,2017-04-29,15.0,3085.0,3,2,2,552.0,Northern Metropolitan,1369,984000,Moderately Close,10
26502,Balaclava,2,u,hockingstuart,2017-04-29,6.6,3183.0,2,1,0,601.0,Southern Metropolitan,2952,490000,Nearby,5
26503,Balaclava,1,u,hockingstuart,2017-04-29,6.6,3183.0,1,1,0,50.0,Southern Metropolitan,2952,440000,Nearby,3
26504,West Melbourne,1,u,Alexkarbon,2017-04-29,1.9,3003.0,1,1,1,50.0,Northern Metropolitan,2230,295000,Nearby,4
26505,Airport West,3,t,RE,2017-07-29,10.4,3042.0,3,2,1,195.0,Western Metropolitan,3464,780000,Nearby,9
26506,Airport West,2,t,Barry,2017-07-29,10.4,3042.0,2,1,1,200.0,Western Metropolitan,3464,670000,Nearby,6
26507,Albanvale,3,h,Sweeney,2017-07-29,14.0,3021.0,3,1,3,566.0,Western Metropolitan,1899,555000,Nearby,10
26508,Albion,3,h,Moonee,2017-07-29,10.5,3020.0,3,1,2,465.0,Western Metropolitan,2185,613000,Nearby,9
26509,Albion,2,t,Bells,2017-07-29,10.5,3020.0,2,1,1,100.0,Western Metropolitan,2185,340000,Nearby,6
26510,Albion,3,t,Douglas,2017-07-29,10.5,3020.0,3,2,2,175.0,Western Metropolitan,2185,580000,Nearby,10
26511,Alphington,3,h,Jellis,2017-07-29,5.7,3078.0,3,1,1,482.0,Northern Metropolitan,2211,1305000,Nearby,8
26512,Altona Meadows,2,u,Barlow,2017-07-29,15.5,3028.0,2,1,1,80.0,Western Metropolitan,7630,402000,Moderately Close,6
26513,Ardeer,3,h,Barry,2017-07-29,12.8,3022.0,3,1,2,697.0,Western Metropolitan,1281,627000,Nearby,9
26514,Armadale,1,u,Marshall,2017-07-29,6.3,3143.0,1,1,1,50.0,Southern Metropolitan,4836,380000,Nearby,4
26515,Armadale,2,u,hockingstuart,2017-07-29,6.3,3143.0,2,1,1,50.0,Southern Metropolitan,4836,631500,Nearby,6
26516,Ascot Vale,3,t,Barry,2017-07-29,4.3,3032.0,3,2,2,271.0,Western Metropolitan,6567,1185000,Nearby,10
26517,Ascot Vale,4,h,Jellis,2017-07-29,4.3,3032.0,3,1,1,537.0,Western Metropolitan,6567,1500000,Nearby,9
26518,Ashwood,4,h,Jellis,2017-07-29,10.2,3147.0,4,2,3,668.0,Southern Metropolitan,2894,1540000,Nearby,13
26519,Aspendale,4,h,Barry,2017-07-29,21.5,3195.0,3,1,2,632.0,South-Eastern Metropolitan,2824,1125000,Far,10
26520,Aspendale,4,h,hockingstuart,2017-07-29,21.5,3195.0,4,2,4,387.0,South-Eastern Metropolitan,2824,1510000,Far,14
26521,Avondale Heights,3,h,Harcourts,2017-07-29,9.5,3034.0,3,1,1,537.0,Western Metropolitan,4502,770000,Nearby,8
26522,Balwyn,4,t,Noel,2017-07-29,7.9,3103.0,4,3,2,232.0,Southern Metropolitan,5682,1450000,Nearby,13
26523,Balwyn North,3,u,Marshall,2017-07-29,9.7,3104.0,3,2,2,314.0,Southern Metropolitan,7809,1600000,Nearby,10
26524,Balwyn North,2,u,Fletchers,2017-07-29,9.7,3104.0,2,1,1,327.0,Southern Metropolitan,7809,950000,Nearby,6
26525,Balwyn North,4,h,Jellis,2017-07-29,9.7,3104.0,4,2,2,605.0,Southern Metropolitan,7809,1755000,Nearby,12
26526,Bayswater,3,h,McGrath,2017-07-29,23.2,3153.0,3,1,1,424.0,Eastern Metropolitan,5030,606000,Far,8
26527,Beaconsfield,3,u,Peake,2017-07-29,39.0,3807.0,3,1,1,460.0,Eastern Victoria,2332,537000,Far,8
26528,Beaumaris,3,t,Thomson,2017-07-29,17.3,3193.0,3,2,2,243.0,Southern Metropolitan,5366,900000,Moderately Close,10
26529,Beaumaris,3,h,Charlton,2017-07-29,17.3,3193.0,3,2,2,594.0,Southern Metropolitan,5366,1500000,Moderately Close,10
26530,Bentleigh,3,t,hockingstuart,2017-07-29,11.4,3204.0,3,3,2,307.0,Southern Metropolitan,6795,1435000,Nearby,11
26531,Bentleigh East,2,u,Gary,2017-07-29,13.8,3165.0,2,1,1,121.0,Southern Metropolitan,10969,592000,Nearby,6
26532,Bentleigh East,3,h,Gary,2017-07-29,13.8,3165.0,3,2,2,264.0,Southern Metropolitan,10969,900000,Nearby,10
26533,Bentleigh East,4,h,Woodards,2017-07-29,13.8,3165.0,4,2,2,577.0,Southern Metropolitan,10969,1780000,Nearby,12
26534,Bentleigh East,3,t,Woodards,2017-07-29,13.8,3165.0,3,2,2,669.0,Southern Metropolitan,10969,1260000,Nearby,10
26535,Berwick,3,h,C21,2017-07-29,35.2,3806.0,3,1,2,792.0,Eastern Victoria,17093,620000,Far,9
26536,Black Rock,2,u,Hodges,2017-07-29,17.3,3193.0,2,1,1,50.0,Southern Metropolitan,2866,600000,Moderately Close,6
26537,Black Rock,3,t,Hodges,2017-07-29,17.3,3193.0,3,2,2,314.0,Southern Metropolitan,2866,1215000,Moderately Close,10
26538,Blackburn South,2,u,Ray,2017-07-29,13.4,3130.0,2,1,1,3316.0,Eastern Metropolitan,4387,615000,Nearby,6
26539,Boronia,3,h,Ray,2017-07-29,25.0,3155.0,3,1,2,868.0,Eastern Metropolitan,9704,790000,Far,9
26540,Box Hill,4,h,hockingstuart,2017-07-29,10.9,3128.0,4,1,1,662.0,Eastern Metropolitan,4605,1831000,Nearby,10
26541,Braybrook,3,h,Biggin,2017-07-29,8.6,3019.0,3,1,2,591.0,Western Metropolitan,3589,800000,Nearby,9
26542,Braybrook,3,u,Purplebricks,2017-07-29,8.6,3019.0,2,1,1,80.0,Western Metropolitan,3589,381500,Nearby,7
26543,Brighton,2,u,Buxton,2017-07-29,10.5,3186.0,2,1,1,100.0,Southern Metropolitan,10579,845000,Nearby,6
26544,Brighton,1,u,Nick,2017-07-29,10.5,3186.0,1,1,1,50.0,Southern Metropolitan,10579,495000,Nearby,4
26545,Brighton,2,u,Marshall,2017-07-29,10.5,3186.0,2,1,1,138.0,Southern Metropolitan,10579,760000,Nearby,6
26546,Brighton,3,h,hockingstuart,2017-07-29,10.5,3186.0,3,2,2,206.0,Southern Metropolitan,10579,1240000,Nearby,10
26547,Brighton East,2,u,Marshall,2017-07-29,10.3,3187.0,1,1,1,50.0,Southern Metropolitan,6938,950000,Nearby,5
26548,Broadmeadows,3,t,Barry,2017-07-29,14.0,3047.0,2,1,1,145.0,Northern Metropolitan,4294,470000,Nearby,7
26549,Broadmeadows,3,h,YPA,2017-07-29,14.0,3047.0,3,1,1,677.0,Northern Metropolitan,4294,586000,Nearby,8
26550,Broadmeadows,4,h,YPA,2017-07-29,14.0,3047.0,4,1,4,752.0,Northern Metropolitan,4294,706000,Nearby,13
26551,Broadmeadows,3,h,YPA,2017-07-29,14.0,3047.0,3,2,1,602.0,Northern Metropolitan,4294,550000,Nearby,9
26552,Brookfield,4,h,Reliance,2017-07-29,29.8,3338.0,4,2,2,576.0,Western Victoria,3122,456000,Far,12
26553,Brooklyn,2,u,Barlow,2017-07-29,6.4,3012.0,2,2,1,207.0,Western Metropolitan,962,555000,Nearby,7
26554,Brunswick,2,h,Jellis,2017-07-29,5.2,3056.0,2,1,1,108.0,Northern Metropolitan,11918,650000,Nearby,6
26555,Brunswick,4,h,Nelson,2017-07-29,5.2,3056.0,4,2,0,256.0,Northern Metropolitan,11918,1080000,Nearby,10
26556,Brunswick,2,t,Jellis,2017-07-29,5.2,3056.0,2,1,1,145.0,Northern Metropolitan,11918,725000,Nearby,6
26557,Brunswick East,2,h,Nicholson,2017-07-29,4.0,3057.0,2,1,1,123.0,Northern Metropolitan,5533,620000,Nearby,6
26558,Brunswick East,2,h,Nicholson,2017-07-29,4.0,3057.0,2,1,1,50.0,Northern Metropolitan,5533,683000,Nearby,6
26559,Brunswick East,2,h,Jellis,2017-07-29,4.0,3057.0,2,1,1,71.0,Northern Metropolitan,5533,501000,Nearby,6
26560,Brunswick East,2,u,hockingstuart,2017-07-29,4.0,3057.0,2,1,1,50.0,Northern Metropolitan,5533,615000,Nearby,6
26561,Brunswick East,2,h,Nelson,2017-07-29,4.0,3057.0,2,1,1,459.0,Northern Metropolitan,5533,1220000,Nearby,6
26562,Brunswick West,2,h,Jellis,2017-07-29,5.2,3055.0,2,1,1,539.0,Northern Metropolitan,7082,1150000,Nearby,6
